Date,TestID,Country,Age (M),Sex
2023-06-21,2331003311D,Netherland,23.0,Male
2023-06-21,2334002096D,Spain,23.0,Male
2023-06-21,2331003337D,Germany,23.0,Male
2023-06-21,2348000630D,Poland,23.0,Male
2023-06-21,2334002142D,Italy,23.0,Male
2023-06-21,2331003336D,Germany,23.0,Male
2023-06-21,2348000629D,Poland,29.0,Female
2023-06-21,2331003310D,Netherland,29.0,Female
2023-06-21,2334002095D,Spain,29.0,Female
2023-06-21,2331003335D,Germany,29.0,Female
2023-06-21,2331003377D,Norway,32.0,Female
2023-06-21,2331003309D,Netherland,32.0,Female
2023-06-21,2334002207D,Italy,32.0,Female
2023-06-21,2348000628D,Poland,88.0,Female
2023-06-21,2344000606D,UK,88.0,Female
2023-06-21,2334002094D,Portugal,52.0,Male
2023-06-21,2348000639D,Poland,16.0,Male
2023-06-21,2348000627D,Poland,45.0,Female
2023-06-21,2344000607D,UK,45.0,Female
2023-06-21,2334002093D,Portugal,69.0,Male
2023-06-21,2348000638D,Poland,33.0,Female
2023-06-21,2348000626D,Poland,81.0,Male
2023-06-21,2331003308D,Netherland,81.0,Male
2023-06-21,2334002092D,Portugal,33.0,Female
2023-06-21,2348000625D,Poland,105.0,Female
2023-06-21,2344000610D,UK,81.0,Female
2023-06-21,2348000624D,Poland,93.0,Female
2023-06-21,2331003307D,Netherland,93.0,Female
2023-06-21,2334002091D,Portugal,105.0,Male
2023-06-21,2331003385D,Norway,105.0,Male
2023-06-21,2344000608D,UK,105.0,Male
2023-06-21,2348000653D,Poland,16.0,Male
2023-06-21,2334002102D,France,172.0,Male
2023-06-21,2344000609D,UK,172.0,Male
2023-06-21,2348000652D,Poland,28.0,Female
2023-06-21,2334002090D,Portugal,100.0,Female
2023-06-22,2344000633D,UK,,
2023-06-22,2344000627D,UK,102.0,Male
2023-06-22,2348000704D,Poland,30.0,Male
2023-06-22,2334002123D,France,30.0,Male
2023-06-22,2331003396D,Netherland,30.0,Male
2023-06-22,2348000686D,Poland,18.0,Female
2023-06-22,2348000712D,Poland,42.0,Female
2023-06-22,2334002119D,Italy,42.0,Female
2023-06-22,2344000626D,UK,42.0,Male
2023-06-22,2331003370D,Sweden,63.0,Male
2023-06-22,2334002122D,France,15.0,Male
2023-06-22,2331003395D,Netherland,15.0,Male
2023-06-22,2331003373D,Sweden,18.0,Male
2023-06-22,2344000631D,UK,37.0,Male
2023-06-22,2331003426D,Germany,37.0,Male
2023-06-22,2344000617D,UK,37.0,Male
2023-06-22,2348000655D,Poland,83.0,Female
2023-06-22,2334002117D,Spain,47.0,Male
2023-06-22,2331003394D,Netherland,47.0,Male
2023-06-22,2348000710D,Poland,107.0,Male
2023-06-22,2331003425D,Germany,107.0,Male
2023-06-22,2344000620D,UK,107.0,Male
2023-06-22,2348000654D,Poland,16.0,Female
2023-06-22,2334002116D,Spain,40.0,Male
2023-06-22,2334002127D,Spain,16.0,Female
2023-06-22,2331003375D,Sweden,16.0,Female
2023-06-22,2344000630D,UK,16.0,Female
2023-06-22,2331003424D,Germany,16.0,Female
2023-06-22,2331003382D,Finland,16.0,Female
2023-06-22,2348000684D,Poland,52.0,Female
2023-06-22,2334002115D,France,16.0,Female
2023-06-22,2331003393D,Netherland,16.0,Female
2023-06-22,2348000685D,Poland,28.0,Male
2023-06-22,2348000711D,Poland,112.0,Female
2023-06-22,2331003423D,Germany,112.0,Female
2023-06-22,2344000616D,UK,112.0,Female
2023-06-22,2348000683D,Poland,124.0,Male
2023-06-22,2334002114D,Portugal,16.0,Male
2023-06-22,2331003392D,Netherland,16.0,Male
2023-06-22,2348000661D,Poland,76.0,Female
2023-06-22,2344000619D,UK,76.0,Female
2023-06-22,2348000703D,Poland,93.0,Female
2023-06-22,2348000682D,Poland,56.0,Female
2023-06-22,2334002113D,Portugal,80.0,Female
2023-06-22,2334002126D,Spain,140.0,Male
2023-06-22,2331003567D,Denmark,142.0,Male
2023-06-22,2344000615D,UK,43.0,Male
2023-06-22,2348000681D,Poland,31.0,Male
2023-06-22,2334002112D,Spain,103.0,Male
2023-06-22,2331003391D,Netherland,103.0,Male
2023-06-22,2331003387D,Sweden,14.0,Male
2023-06-22,2331003421D,Netherland,14.0,Male
2023-06-22,2348000680D,Poland,26.0,Female
2023-06-22,2331003233D,Netherland,26.0,Female
2023-06-22,2331003420D,Netherland,26.0,Female
2023-06-22,2348000702D,Poland,38.0,Female
2023-06-22,2334002111D,Spain,74.0,Female
2023-06-22,2331003419D,Belgium,74.0,Female
2023-06-22,2344000614D,UK,74.0,Female
2023-06-22,2348000679D,Poland,62.0,Male
2023-06-22,2331003229D,Netherland,62.0,Male
2023-06-22,2331003418D,Slovakia (Slovak Republic),62.0,Male
2023-06-22,2348000701D,Poland,62.0,Male
2023-06-22,2348000678D,Poland,90.0,Male
2023-06-22,2334002110D,Spain,138.0,Female
2023-06-22,2344000665D,UK,138.0,Female
2023-06-22,2331003417D,Netherland,138.0,Female
2023-06-22,2348000700D,Poland,78.0,Female
2023-06-22,2331003214D,Netherland,78.0,Female
2023-06-22,2331003416D,Netherland,78.0,Female
2023-06-22,2348000677D,Poland,18.0,Female
2023-06-22,2331003149D,Netherland,18.0,Female
2023-06-22,2331003415D,Netherland,33.0,Female
2023-06-22,2348000699D,Poland,81.0,Male
2023-06-22,2348000676D,Poland,33.0,Male
2023-06-22,2331003414D,Netherland,81.0,Male
2023-06-22,2348000698D,Poland,27.0,Female
2023-06-22,2348000675D,Poland,63.0,Male
2023-06-22,2334002109D,Spain,63.0,Female
2023-06-22,2331003413D,Netherland,63.0,Female
2023-06-22,2344000613D,UK,63.0,Female
2023-06-22,2348000674D,Poland,15.0,Male
2023-06-22,2331003099D,Netherland,15.0,Male
2023-06-22,2331003412D,Netherland,15.0,Male
2023-06-22,2348000697D,Poland,42.0,Male
2023-06-22,2348000673D,Poland,30.0,Male
2023-06-22,2331003073D,Belgium,30.0,Male
2023-06-22,2331003411D,Netherland,30.0,Male
2023-06-22,2348000696D,Poland,37.0,Male
2023-06-22,2348000672D,Poland,31.0,Male
2023-06-22,2331003225D,Netherland,31.0,Male
2023-06-22,2348000660D,Poland,127.0,Male
2023-06-22,2331003410D,Netherland,127.0,Male
2023-06-22,2348000695D,Poland,13.0,Male
2023-06-22,2348000671D,Poland,85.0,Male
2023-06-22,2331003107D,Belgium,85.0,Male
2023-06-22,2331003386D,Sweden,26.0,Female
2023-06-22,2331003409D,Netherland,26.0,Female
2023-06-22,2331003388D,Sweden,43.0,Female
2023-06-22,2348000670D,Poland,79.0,Female
2023-06-22,2334002108D,Spain,79.0,Female
2023-06-22,2348000659D,Poland,19.0,Female
2023-06-22,2331003408D,Netherland,19.0,Female
2023-06-22,2348000694D,Poland,31.0,Female
2023-06-22,2348000669D,Poland,31.0,Female
2023-06-22,2331003103D,Belgium,31.0,Female
2023-06-22,2348000658D,Poland,32.0,Female
2023-06-22,2331003407D,Netherland,32.0,Female
2023-06-22,2348000693D,Poland,44.0,Female
2023-06-22,2348000668D,Poland,104.0,Male
2023-06-22,2334002107D,Greece,32.0,Male
2023-06-22,2331003406D,Netherland,32.0,Male
2023-06-22,2348000692D,Poland,18.0,Female
2023-06-22,2348000667D,Poland,54.0,Male
2023-06-22,2334002106D,Spain,30.0,Female
2023-06-22,2334002160D,Italy,30.0,Female
2023-06-22,2331003405D,Netherland,30.0,Female
2023-06-22,2348000666D,Poland,66.0,Male
2023-06-22,2348000713D,Germany,66.0,Male
2023-06-22,2331003357D,Sweden,90.0,Male
2023-06-22,2331003404D,Switzerlan,90.0,Male
2023-06-22,2348000691D,Poland,22.0,Male
2023-06-22,2348000665D,Poland,70.0,Female
2023-06-22,2348000709D,Poland,34.0,Male
2023-06-22,2331003403D,Switzerlan,34.0,Male
2023-06-22,2348000690D,Poland,18.0,Male
2023-06-22,2348000664D,Poland,43.0,Female
2023-06-22,2348000708D,Poland,23.0,Female
2023-06-22,2331003402D,Switzerlan,23.0,Female
2023-06-22,2348000689D,Poland,23.0,Female
2023-06-22,2348000663D,Poland,19.0,Female
2023-06-22,2348000707D,Poland,21.0,Female
2023-06-22,2348000688D,Poland,141.0,Female
2023-06-22,2348000662D,Poland,17.0,Male
2023-06-22,2344000623D,UK,17.0,Male
2023-06-22,2348000657D,Poland,118.0,Female
2023-06-22,2331003401D,Switzerlan,118.0,Female
2023-06-22,2331003380D,Sweden,66.0,Male
2023-06-22,2344000625D,UK,66.0,Male
2023-06-22,2348000705D,Poland,54.0,Male
2023-06-22,2334002125D,France,114.0,Male
2023-06-22,2331003400D,Switzerlan,114.0,Male
2023-06-22,2331003365D,Sweden,37.0,Male
2023-06-22,2344000622D,UK,37.0,Male
2023-06-22,2331003390D,Estonia,109.0,Female
2023-06-22,2331003399D,Switzerlan,109.0,Female
2023-06-22,2344000618D,UK,109.0,Female
2023-06-22,2344000629D,UK,61.0,Female
2023-06-22,2331003362D,Sweden,43.0,Female
2023-06-22,2334002124D,France,79.0,Male
2023-06-22,2331003398D,Switzerlan,79.0,Male
2023-06-22,2331003379D,Sweden,31.0,Female
2023-06-22,2331003372D,Sweden,47.0,Male
2023-06-22,2348000656D,Poland,107.0,Male
2023-06-22,2331003389D,Romania,107.0,Male
2023-06-22,2331003397D,Switzerlan,107.0,Male
2023-06-22,2348000687D,Poland,95.0,Female
2023-06-23,2334002128D,Spain,47.0,Female
2023-06-23,2331003490D,Norway,32.0,Male
2023-06-23,2334002133D,Portugal,20.0,Male
2023-06-23,2344000647D,UK,20.0,Male
2023-06-23,2331003430D,Germany,20.0,Male
2023-06-23,2331003428D,Germany,20.0,Male
2023-06-23,2331003493D,Norway,46.0,Male
2023-06-23,2331003504D,Norway,26.0,Female
2023-06-23,2331003427D,Belgium,26.0,Female
2023-06-23,2334002143D,Italy,26.0,Female
2023-06-23,2334002139D,Slovenia,86.0,Male
2023-06-23,2334002138D,Slovenia,86.0,Female
2023-06-23,2334002137D,Slovenia,43.0,Male
2023-06-23,2331003447D,Netherland,43.0,Male
2023-06-23,2334002136D,Slovenia,43.0,Female
2023-06-23,2331003514D,Norway,33.0,Female
2023-06-23,2331003507D,Norway,42.0,Female
2023-06-23,2334002165D,Italy,42.0,Female
2023-06-23,2331003509D,Norway,21.0,Male
2023-06-23,2331003446D,Netherland,21.0,Male
2023-06-23,2331003568D,Denmark,26.0,Male
2023-06-23,2331003525D,Norway,14.0,Female
2023-06-23,2331003445D,Netherland,14.0,Female
2023-06-23,2344000636D,UK,50.0,Male
2023-06-23,2344000635D,UK,38.0,Male
2023-06-23,2331003444D,Switzerlan,38.0,Male
2023-06-23,2334002132D,Spain,25.0,Male
2023-06-23,2348000715D,UK,39.0,Male
2023-06-23,2344000634D,UK,39.0,Male
2023-06-23,2331003443D,Belgium,39.0,Male
2023-06-23,2334002131D,Spain,30.0,Female
2023-06-23,2334002140D,France,78.0,Male
2023-06-23,2331003442D,Germany,78.0,Male
2023-06-23,2334002168D,Italy,78.0,Male
2023-06-23,2331003460D,Belgium,78.0,Male
2023-06-23,2348000716D,Czech Republic,30.0,Male
2023-06-23,2344000646D,UK,30.0,Male
2023-06-23,2331003458D,Netherland,30.0,Male
2023-06-23,2344000645D,UK,30.0,Male
2023-06-23,2331003457D,Netherland,30.0,Male
2023-06-23,2331003439D,Belgium,30.0,Male
2023-06-23,2344000644D,UK,30.0,Male
2023-06-23,2331003456D,Netherland,30.0,Male
2023-06-23,2331003438D,Belgium,30.0,Male
2023-06-23,2344000641D,UK,30.0,Male
2023-06-23,2344000643D,UK,30.0,Male
2023-06-23,2331003455D,Netherland,30.0,Male
2023-06-23,2331003437D,Belgium,30.0,Male
2023-06-23,2344000640D,UK,30.0,Male
2023-06-23,2344000642D,UK,30.0,Male
2023-06-23,2334002158D,Italy,30.0,Male
2023-06-23,2331003436D,Belgium,30.0,Male
2023-06-23,2331003435D,Belgium,30.0,Male
2023-06-23,2344000639D,UK,30.0,Male
2023-06-23,2331003434D,Switzerlan,30.0,Male
2023-06-23,2331003520D,Norway,58.0,Female
2023-06-23,2331003454D,Netherland,58.0,Female
2023-06-23,2348000714D,Czech Republic,34.0,Female
2023-06-23,2344000638D,UK,34.0,Female
2023-06-23,2331003452D,Netherland,34.0,Female
2023-06-23,2331003433D,Belgium,34.0,Female
2023-06-23,2344000637D,UK,34.0,Female
2023-06-23,2334002135D,Portugal,40.0,Female
2023-06-23,2331003495D,Norway,51.0,Male
2023-06-23,2331003451D,Netherland,51.0,Male
2023-06-23,2331003432D,Belgium,51.0,Male
2023-06-23,2331003511D,Norway,14.0,Female
2023-06-23,2331003449D,Netherland,14.0,Female
2023-06-23,2334002134D,Portugal,62.0,Male
2023-06-23,2334002130D,Spain,98.0,Male
2023-06-23,2331003500D,Norway,32.0,Male
2023-06-23,2331003448D,Netherland,32.0,Male
2023-06-23,2331003431D,Germany,25.0,Male
2023-06-23,2334002129D,Spain,49.0,Male
2023-06-23,2331003519D,Norway,23.0,Male
2023-06-26,2334002145D,Spain,60.0,Female
2023-06-26,2334002237D,Italy,60.0,Female
2023-06-26,2334002144D,Spain,96.0,Female
2023-06-26,2334002148D,Spain,24.0,Female
2023-06-26,2344000650D,UK,24.0,Female
2023-06-26,2344000660D,UK,64.0,Female
2023-06-26,2344000666D,UK,47.0,Male
2023-06-26,2344000661D,UK,71.0,Male
2023-06-26,2344000653D,UK,71.0,Male
2023-06-26,2344000649D,UK,71.0,Male
2023-06-26,2344000621D,UK,71.0,Male
2023-06-26,2344000664D,UK,47.0,Male
2023-06-26,2344000648D,UK,47.0,Male
2023-06-26,2334002167D,Italy,95.0,Female
2023-06-26,2344000654D,UK,95.0,Female
2023-06-26,2331003651D,Norway,52.0,Female
2023-06-26,2344000662D,UK,76.0,Female
2023-06-26,24000655D,UK,30.0,Female
2023-06-26,2331003642D,Norway,30.0,Female
2023-06-26,2334002159D,Spain,54.0,Male
2023-06-26,2331003643D,Norway,13.0,Male
2023-06-26,2334002141D,Italy,13.0,Male
2023-06-26,2331003648D,Norway,95.0,Female
2023-06-26,2334001848D,France,155.0,Male
2023-06-26,2331003641D,Norway,90.0,Male
2023-06-26,2334002157D,Portugal,90.0,Male
2023-06-26,2331003644D,Norway,30.0,Male
2023-06-26,2334002156D,Portugal,102.0,Male
2023-06-26,2331003656D,Norway,42.0,Female
2023-06-26,2334002155D,Spain,42.0,Female
2023-06-26,2334002166D,Italy,42.0,Female
2023-06-26,2334002154D,Spain,42.0,Female
2023-06-26,2331003637D,Norway,27.0,Female
2023-06-26,2331003506D,Norway,32.0,Female
2023-06-26,2334002153D,Spain,32.0,Female
2023-06-26,2331003499D,Norway,32.0,Female
2023-06-26,2334002152D,Spain,32.0,Female
2023-06-26,2331003508D,Norway,43.0,Female
2023-06-26,2334002151D,Spain,43.0,Female
2023-06-26,2331003524D,Norway,17.0,Male
2023-06-26,2334002150D,Spain,17.0,Male
2023-06-26,2334002149D,Spain,89.0,Male
2023-06-26,2334001959D,Latvia,89.0,Male
2023-06-26,2331003517D,Norway,29.0,Female
2023-06-26,2344000652D,UK,29.0,Female
2023-06-26,2331003521D,Norway,27.0,Female
2023-06-26,2344000656D,UK,85.0,Female
2023-06-26,2344000657D,UK,30.0,Female
2023-06-26,2331003376D,Sweden,79.0,Male
2023-06-26,2344000651D,UK,79.0,Male
2023-06-26,2331003353D,Sweden,66.0,Male
2023-06-26,2344000658D,UK,30.0,Female
2023-06-26,2331003569D,Denmark,21.0,Male
2023-06-26,2334002101D,France,45.0,Male
2023-06-26,2344000663D,UK,70.0,Male
2023-06-26,2344000659D,UK,70.0,Male
2023-06-26,2334002147D,Spain,34.0,Male
2023-06-26,2334002238D,Italy,34.0,Male
2023-06-26,2334002146D,Spain,13.0,Female
2023-06-26,2334002239D,Italy,27.0,Male
2023-06-27,2331003526D,Sweden,28.0,Male
2023-06-27,2331003488D,Iceland,28.0,Male
2023-06-27,2331003535D,Netherland,28.0,Male
2023-06-27,2334002162D,Portugal,64.0,Female
2023-06-27,2331003530D,Sweden,68.0,Male
2023-06-27,2331003487D,Iceland,68.0,Male
2023-06-27,2334002171D,Spain,44.0,Male
2023-06-27,2334002161D,France,80.0,Male
2023-06-27,2331003486D,Iceland,80.0,Male
2023-06-27,2331003557D,Netherland,80.0,Male
2023-06-27,2331003534D,Netherland,80.0,Male
2023-06-27,2331003515D,Sweden,20.0,Female
2023-06-27,2331003485D,Iceland,20.0,Female
2023-06-27,2331003556D,Netherland,20.0,Female
2023-06-27,2334002172D,Spain,20.0,Female
2023-06-27,2334002174D,France,32.0,Male
2023-06-27,2331003529D,Sweden,22.0,Female
2023-06-27,2331003484D,Iceland,22.0,Female
2023-06-27,2331003496D,Sweden,27.0,Female
2023-06-27,2334002164D,Spain,39.0,Male
2023-06-27,2331003533D,Netherland,39.0,Male
2023-06-27,2331003483D,Iceland,39.0,Male
2023-06-27,2331003510D,Sweden,59.0,Male
2023-06-27,2331003639D,Norway,33.0,Male
2023-06-27,2334002173D,France,69.0,Male
2023-06-27,2331003552D,Bulgaria,69.0,Male
2023-06-27,2331003647D,Norway,15.0,Female
2023-06-27,2331003532D,Netherland,15.0,Female
2023-06-27,2331003482D,Iceland,15.0,Female
2023-06-27,2334002027D,France,39.0,Male
2023-06-27,2331003658D,Norway,33.0,Female
2023-06-27,2331003531D,Netherland,33.0,Female
2023-06-27,2331003481D,Iceland,33.0,Female
2023-06-27,2331003551D,Netherland,33.0,Female
2023-06-27,2331003655D,Norway,78.0,Female
2023-06-27,2331003763D,Denmark,30.0,Female
2023-06-27,2331003767D,Denmark,30.0,Male
2023-06-27,2331003550D,Netherland,30.0,Male
2023-06-27,2331003657D,Norway,22.0,Male
2023-06-27,2344000672D,UK,22.0,Male
2023-06-27,2331003480D,Germany,22.0,Male
2023-06-27,2331003650D,Norway,62.0,Male
2023-06-27,2344000669D,UK,62.0,Female
2023-06-27,2331003479D,Netherland,62.0,Female
2023-06-27,2348000722D,Germany,62.0,Male
2023-06-27,2331003638D,Norway,33.0,Male
2023-06-27,2344000673D,UK,47.0,Male
2023-06-27,2348000721D,Germany,83.0,Female
2023-06-27,2331003640D,Norway,83.0,Male
2023-06-27,2331003477D,Netherland,83.0,Male
2023-06-27,2331003549D,Netherland,83.0,Male
2023-06-27,2331003476D,Netherland,83.0,Male
2023-06-27,2348000720D,Germany,83.0,Female
2023-06-27,2331003475D,Netherland,83.0,Female
2023-06-27,2331003548D,Netherland,83.0,Female
2023-06-27,2331003522D,Sweden,13.0,Female
2023-06-27,2331003474D,Netherland,13.0,Female
2023-06-27,2348000719D,Germany,13.0,Male
2023-06-27,2331003528D,Sweden,29.0,Male
2023-06-27,2331003473D,Netherland,29.0,Male
2023-06-27,2331003547D,Netherland,29.0,Male
2023-06-27,2331003494D,Sweden,47.0,Female
2023-06-27,2331003472D,Netherland,47.0,Female
2023-06-27,2331003546D,Netherland,47.0,Female
2023-06-27,2331003503D,Sweden,111.0,Female
2023-06-27,2331003470D,Germany,111.0,Female
2023-06-27,2331003545D,Germany,111.0,Female
2023-06-27,2331003516D,Sweden,51.0,Male
2023-06-27,2344000670D,UK,116.0,Male
2023-06-27,2331003469D,Netherland,116.0,Male
2023-06-27,2331003544D,Netherland,116.0,Male
2023-06-27,2331003523D,Sweden,33.0,Male
2023-06-27,2344000671D,UK,63.0,Female
2023-06-27,2331003467D,Netherland,63.0,Female
2023-06-27,2331003543D,Netherland,63.0,Female
2023-06-27,2331003498D,Sweden,61.0,Female
2023-06-27,2344000668D,UK,61.0,Female
2023-06-27,2331003465D,Netherland,61.0,Female
2023-06-27,2331003541D,Netherland,61.0,Female
2023-06-27,2331003502D,Sweden,33.0,Female
2023-06-27,2331003464D,Netherland,57.0,Female
2023-06-27,2348000718D,Germany,57.0,Female
2023-06-27,2331003492D,Sweden,31.0,Male
2023-06-27,2331003463D,Netherland,31.0,Male
2023-06-27,2348000717D,Germany,31.0,Male
2023-06-27,2344000545D,UK,19.0,Male
2023-06-27,2331003540D,Netherland,19.0,Male
2023-06-27,2331003501D,Sweden,28.0,Male
2023-06-27,2334002170D,Spain,76.0,Male
2023-06-27,2331003462D,Germany,76.0,Male
2023-06-27,2331003527D,Sweden,66.0,Male
2023-06-27,2334002169D,Spain,78.0,Female
2023-06-27,2331003461D,Germany,78.0,Female
2023-06-27,2331003539D,Netherland,78.0,Female
2023-06-27,2331003497D,Sweden,31.0,Male
2023-06-27,2334002258D,Italy,31.0,Male
2023-06-27,2334002163D,Portugal,18.0,Female
2023-06-27,2331003348D,Sweden,21.0,Male
2023-06-27,2331003518D,Sweden,31.0,Male
2023-06-27,2331003538D,Germany,31.0,Female
2023-06-27,2331003560D,Netherland,31.0,Female
2023-06-27,2331003537D,Netherland,31.0,Female
2023-06-27,2331003505D,Sweden,83.0,Female
2023-06-27,2331003536D,Netherland,71.0,Male
2023-06-27,2331003559D,Netherland,71.0,Male
2023-06-27,2331003489D,Iceland,71.0,Male
2023-06-28,2334002182D,France,48.0,Female
2023-06-28,2331003575D,Austria,48.0,Female
2023-06-28,2348000749D,Poland,52.0,Female
2023-06-28,2348000731D,Poland,28.0,Female
2023-06-28,2331003588D,Germany,28.0,Female
2023-06-28,2348000747D,Poland,40.0,Male
2023-06-28,2331003574D,Austria,40.0,Male
2023-06-28,2331003601D,Germany,40.0,Male
2023-06-28,2331003587D,Germany,40.0,Male
2023-06-28,2348000746D,Poland,49.0,Female
2023-06-28,2348000730D,Poland,27.0,Female
2023-06-28,2331003678D,Sweden,29.0,Male
2023-06-28,2348000745D,Poland,29.0,Female
2023-06-28,2331003573D,Germany,29.0,Female
2023-06-28,2348000748D,Poland,13.0,Female
2023-06-28,2331003600D,Germany,13.0,Female
2023-06-28,2331003586D,Belgium,13.0,Female
2023-06-28,2331003765D,Denmark,17.0,Female
2023-06-28,2331003572D,Belgium,17.0,Female
2023-06-28,2331003613D,Netherland,17.0,Female
2023-06-28,2344000684D,UK,21.0,Female
2023-06-28,2344000679D,UK,21.0,Female
2023-06-28,2331003571D,Netherland,81.0,Male
2023-06-28,2331003612D,Netherland,19.0,Female
2023-06-28,2331003599D,Germany,19.0,Female
2023-06-28,2344000678D,UK,19.0,Female
2023-06-28,2331003611D,Latvia,19.0,Female
2023-06-28,2334002259D,Italy,19.0,Female
2023-06-28,2331003598D,Germany,19.0,Female
2023-06-28,2331003585D,Germany,19.0,Female
2023-06-28,2331003570D,Netherland,19.0,Female
2023-06-28,2348000754D,Poland,67.0,Female
2023-06-28,2331003597D,Belgium,67.0,Female
2023-06-28,2331003675D,Sweden,22.0,Female
2023-06-28,2344000680D,UK,43.0,Female
2023-06-28,2331003566D,Bulgaria,43.0,Female
2023-06-28,2348000753D,Poland,161.0,Female
2023-06-28,2331003584D,Germany,161.0,Female
2023-06-28,2348000744D,Poland,161.0,Female
2023-06-28,2334002190D,Spain,65.0,Female
2023-06-28,2344000677D,UK,61.0,Female
2023-06-28,2331003610D,Netherland,61.0,Female
2023-06-28,2331003625D,Netherland,61.0,Female
2023-06-28,2331003565D,Netherland,61.0,Female
2023-06-28,2344000676D,UK,61.0,Female
2023-06-28,2348000743D,Poland,122.0,Female
2023-06-28,2331000425D,Netherland,14.0,Female
2023-06-28,2344000675D,UK,14.0,Female
2023-06-28,2331003626D,Germany,122.0,Female
2023-06-28,2331003583D,Netherland,47.0,Female
2023-06-28,2331003609D,Netherland,47.0,Female
2023-06-28,2331003676D,Sweden,22.0,Male
2023-06-28,2344000683D,UK,83.0,Female
2023-06-28,2334002031D,Belgium,83.0,Female
2023-06-28,2334002189D,Spain,83.0,Male
2023-06-28,2331003654D,Sweden,46.0,Male
2023-06-28,2348000742D,Poland,34.0,Male
2023-06-28,2331003596D,Germany,34.0,Male
2023-06-28,2331003564D,Germany,34.0,Male
2023-06-28,2334002188D,France,22.0,Male
2023-06-28,2331003582D,Germany,22.0,Male
2023-06-28,2348000741D,Poland,46.0,Female
2023-06-28,2331003627D,Germany,46.0,Female
2023-06-28,2331003595D,Germany,46.0,Female
2023-06-28,2334002032D,Belgium,46.0,Female
2023-06-28,2334002186D,France,46.0,Female
2023-06-28,2331003581D,Germany,46.0,Female
2023-06-28,2331003608D,Netherland,46.0,Female
2023-06-28,2331003628D,Germany,46.0,Female
2023-06-28,2344000682D,UK,16.0,Female
2023-06-28,2334002181D,Spain,16.0,Female
2023-06-28,2331003659D,Sweden,30.0,Female
2023-06-28,2348000740D,Poland,18.0,Male
2023-06-28,2331003630D,Germany,18.0,Male
